YEAR,DOY,DOY_INT,PATH,USER,AREA,PIXELCOUNT,KC_COLD,KC_CLD_PCT,KC_HOT,KC_HOT_PCT,TS_COLD,TS_HOT,DT,NDVI_COLD,NDVI_HOT
2006,313,313,042,LG,FALLON/MASON,155424,1.04999995232,0.285026997328,0.10000000149,10.8407001495,282.95300293,291.808990479,8.85610961914,0.780974984169,0.136237993836
2006,329,329,042,LG,FALLON/MASON,158932,1.04999995232,2.97737002373,0.10000000149,1.09607005119,280.04800415,289.096984863,9.04848957062,0.745881974697,0.137346997857
2006,009,9,042,JB,FALLON/MASON,141837,1.04999995232,8.38568019867,0.10000000149,48.6982002258,277.062988281,279.364990234,2.30187988281,0.713042020798,0.129485994577
2006,025,25,042,JB,FALLON/MASON,159407,1.04999995232,4.38249015808,0.10000000149,20.6445999146,280.682006836,285.192993164,4.51085996628,0.676545977592,0.116595998406
2006,041,41,042,JB,FALLON/MASON,159666,1.04999995232,1.36097002029,0.10000000149,24.1135005951,286.339996338,291.809997559,5.46997022629,0.740716993809,0.114858001471
2006,105,105,042,JB,FALLON/MASON,50755,1.04999995232,1.05408000946,0.10000000149,5.15022993088,287.463012695,303.566986084,16.1037006378,0.68556702137,0.131854996085
2006,121,121,042,JB,FALLON/MASON,159706,1.04999995232,2.98736000061,0.10000000149,14.9425001144,297.983001709,317.497009277,19.5137004852,0.807937979698,0.114724002779
2006,137,137,042,JB,FALLON/MASON,156487,1.04999995232,14.8439998627,0.10000000149,4.49558019638,299.489013672,321.425994873,21.9372005463,0.824790000916,0.132462993264
2006,153,153,042,JB,FALLON/MASON,111769,1.04999995232,3.39181995392,0.10000000149,12.4319000244,292.303009033,316.162994385,23.8603992462,0.755086004734,0.113707996905
2006,169,169,042,JB,FALLON/MASON,159640,1.04999995232,0.0112754004076,0.10000000149,9.22513008118,300.481994629,326.519012451,26.0361003876,0.820500016212,0.113922998309
2006,185,185,042,JB,FALLON/MASON,152466,1.04999995232,0.728030979633,0.10000000149,7.84502983093,298.989013672,322.713012695,23.7245998383,0.801693975925,0.136031001806
2006,201,201,042,JB,FALLON/MASON,115400,1.04999995232,2.50693011284,0.10000000149,10.6412000656,301.959014893,322.287994385,20.3283996582,0.779655992985,0.113885000348
2006,217,217,042,JB,FALLON/MASON,152337,1.04999995232,1.6831099987,0.10000000149,12.3600997925,298.989013672,321.428009033,22.4388999939,0.81231802702,0.114177003503
2006,233,233,042,JB,FALLON/MASON,155772,1.04999995232,4.26842021942,0.10000000149,12.0342998505,300.976989746,324.416992188,23.4398994446,0.829721987247,0.120929002762
2006,249,249,042,JB,FALLON/MASON,139936,1.04999995232,0.38874900341,0.10000000149,3.63165998459,299.489013672,322.716003418,23.2276000977,0.814956009388,0.106757000089
2006,265,265,042,JB,FALLON/MASON,159688,1.04999995232,0.360702991486,0.10000000149,7.14142990112,286.339996338,306.466003418,20.1256999969,0.793722987175,0.129600003362
2006,281,281,042,JB,FALLON/MASON,159087,1.04999995232,0.26903501153,0.10000000149,7.95979976654,290.169006348,305.024993896,14.8558998108,0.821476995945,0.114373996854
2006,297,297,042,JB,FALLON/MASON,81977,1.04999995232,0.825841009617,0.10000000149,13.7136001587,290.705993652,303.569000244,12.8624000549,0.79342597723,0.104480996728
2006,313,313,042,JB,FALLON/MASON,155424,1.04999995232,0.754710018635,0.10000000149,9.53713989258,283.524993896,292.878997803,9.35451984406,0.762381970882,0.102788001299
2006,329,329,042,JB,FALLON/MASON,158932,1.04999995232,2.2449901104,0.10000000149,7.58940982819,279.458007813,286.881988525,7.42412996292,0.777436971664,0.125952005386
2006,009,9,042,MB,FALLON/MASON,141837,1.04999995232,17.3388996124,0.10000000149,42.3035011292,277.738006592,279.962005615,2.22481989861,0.674215972424,0.136111006141
2006,025,25,042,MB,FALLON/MASON,159407,1.04999995232,3.95654010773,0.10000000149,2.42899990082,280.821990967,287.438995361,6.61694002151,0.612994015217,0.142976000905
2006,041,41,042,MB,FALLON/MASON,159666,1.04999995232,2.12256002426,0.10000000149,10.3259000778,285.924987793,293.936004639,8.01025009155,0.628629982471,0.127727001905
2006,105,105,042,MB,FALLON/MASON,50755,1.04999995232,0.744754016399,0.10000000149,0.350704014301,286.894989014,307.417999268,20.522600174,0.716307997704,0.141187995672
2006,121,121,042,MB,FALLON/MASON,159706,1.04999995232,0.624271988869,0.10000000149,7.40046977997,297.983001709,319.691009521,21.7080001831,0.77062702179,0.135920003057
2006,137,137,042,MB,FALLON/MASON,156487,1.04999995232,11.4124002457,0.10000000149,0.820514976978,298.486999512,325.260009766,26.7730998993,0.816597998142,0.129890993237
2006,153,153,042,MB,FALLON/MASON,111769,1.04999995232,3.35423994064,0.10000000149,11.3627004623,291.240997314,317.493988037,26.2534008026,0.740817010403,0.142946004868
2006,169,169,042,MB,FALLON/MASON,159640,1.04999995232,1.23528003693,0.10000000149,2.05024003983,300.976989746,331.446990967,30.4706001282,0.816524982452,0.164638996124
2006,185,185,042,MB,FALLON/MASON,152466,1.04999995232,0.283998012543,0.10000000149,5.03063011169,298.486999512,325.260009766,26.7735004425,0.801693975925,0.120164997876
2006,201,201,042,MB,FALLON/MASON,115400,1.04999995232,2.86914992332,0.10000000149,1.21317005157,301.959014893,327.351989746,25.3927993774,0.799727976322,0.106821000576
2006,217,217,042,MB,FALLON/MASON,152337,1.04999995232,1.93386995792,0.10000000149,0.888818979263,298.486999512,327.765014648,29.2780990601,0.823489010334,0.128023996949
2006,233,233,042,MB,FALLON/MASON,155772,1.04999995232,0.120047003031,0.10000000149,2.66222000122,300.481994629,329.415008545,28.9319992065,0.778753995895,0.121068999171
2006,249,249,042,MB,FALLON/MASON,139936,1.04999995232,2.95421004295,0.10000000149,1.20912003517,299.986999512,324.838989258,24.8525009155,0.803897976875,0.121673002839
2006,265,265,042,MB,FALLON/MASON,159688,1.04999995232,0.704499006271,0.10000000149,1.40147995949,287.446990967,309.304992676,21.8581008911,0.800778985023,0.121673002839
2006,281,281,042,MB,FALLON/MASON,159087,1.04999995232,0.411096006632,0.10000000149,1.32065999508,290.705993652,308.367004395,17.6604003906,0.770722985268,0.10632699728
2006,297,297,042,MB,FALLON/MASON,81977,1.04999995232,0.988081991673,0.10000000149,2.42751002312,290.705993652,308.838012695,18.1317005157,0.772652983665,0.103234000504
2006,313,313,042,MB,FALLON/MASON,155424,1.04999995232,0.596432983875,0.10000000149,7.18164014816,283.524993896,293.937988281,10.4130001068,0.738044023514,0.101416997612
2006,329,329,042,MB,FALLON/MASON,158932,1.04999995232,2.28903007507,0.10000000149,13.3246002197,279.458007813,288.54901123,9.09109020233,0.767197012901,0.118676997721
2006,064,64,043,MB,CARSON/MASON,157402,1.04999995232,21.964799881,0.10000000149,0.0362129993737,286.339996338,296.542999268,10.2027997971,0.711947023869,0.115079000592
2006,096,96,043,MB,CARSON/MASON,216927,1.04999995232,2.5722899437,0.10000000149,0.0281201004982,288.544006348,311.628997803,23.0851993561,0.753645002842,0.106478996575
2006,128,128,043,MB,CARSON/MASON,212262,1.04999995232,2.61280989647,0.10000000149,0.00989343039691,295.433013916,322.717010498,27.283700943,0.813592970371,0.0902030020952
2006,144,144,043,MB,CARSON/MASON,172455,1.04999995232,12.2536001205,0.10000000149,0.962570011616,293.877990723,322.287994385,28.4099998474,0.72096401453,0.102831996977
2006,160,160,043,MB,CARSON/MASON,220070,1.04999995232,11.6753997803,0.10000000149,0.0381697006524,298.486999512,329.006011963,30.518699646,0.840511977673,0.0918001011014
2006,176,176,043,MB,CARSON/MASON,151836,1.04999995232,3.30158996582,0.10000000149,3.64538002014,300.976989746,326.933990479,25.9577999115,0.803484976292,0.126903995872
2006,192,192,043,MB,CARSON/MASON,219135,1.04999995232,2.10052990913,0.10000000149,1.82901000977,299.986999512,329.411987305,29.4251995087,0.805769979954,0.146759003401
2006,208,208,043,MB,CARSON/MASON,217266,1.04999995232,1.02454996109,0.10000000149,0.00230132997967,300.976989746,336.640014648,35.6637992859,0.772378981113,0.122927002609
2006,224,224,043,MB,CARSON/MASON,217736,1.04999995232,0.1763599962,0.10000000149,4.0544500351,297.476989746,326.097991943,28.620300293,0.827248990536,0.146006003022
2006,240,240,043,MB,CARSON/MASON,218475,1.04999995232,3.8109600544,0.10000000149,2.35816001892,298.989013672,326.516998291,27.5284996033,0.819549024105,0.129600003362
